#  	Car Speed (KM/h)
---	----------------
001	097.4
002	098.6
003	093.3
004	124.0
005	064.6
006	101.2
007	070.9
008	115.4
009	100.5
010	084.4
011	109.4
012	073.8
013	113.1
014	071.6
015	069.6
016	112.1
017	106.9
018	099.7
019	098.0
020	043.5
021	053.5
022	073.9
023	101.5
024	093.7
025	086.3
026	111.3
027	078.8
028	102.2
029	088.8
030	083.2
031	071.4
032	074.8
033	098.8
034	092.4
035	075.5
036	067.6
037	088.5
038	109.2
039	090.6
040	082.8
041	089.0
042	061.6
043	095.7
044	122.0
045	089.8
046	071.0
047	057.7
048	075.5
049	129.4
050	096.4
051	113.6
052	091.5
053	104.1
054	078.6
055	075.2
056	111.9
057	093.5
058	109.0
059	078.5
060	105.7
061	093.7
062	120.3
063	118.7
064	099.3
065	117.8
066	067.0
067	109.3
068	110.8
069	090.2
070	094.0
071	096.1
072	082.9
073	104.4
074	057.2
075	101.1
076	114.9
077	110.3
078	084.9
079	110.5
080	069.7
081	067.5
082	072.7
083	118.0
084	077.0
085	081.7
086	098.6
087	101.7
088	102.3
089	085.3
090	123.8
091	113.5
092	063.3
093	101.4
094	073.1
095	102.4
096	084.8
097	122.1
098	104.2
099	110.2
100	081.1
101	075.1
102	077.5
103	065.7
104	084.8
105	086.0
106	087.1
107	057.8
108	104.2
109	071.9
110	083.4
111	080.4
112	096.8
113	065.1
114	101.5
115	068.7
116	038.5
117	116.2
118	119.4
119	055.1
120	091.7
121	091.2
122	103.1
123	090.0
124	088.6
125	107.5
126	063.8
127	075.7
128	058.8
129	115.4
130	057.5
131	114.0
132	099.8
133	091.7
134	085.4
135	093.5
136	090.9
137	092.8
138	054.9
139	090.9
140	086.0
141	097.4
142	114.6
143	018.9
144	077.9
145	127.8
146	095.0
147	118.7
148	075.1
149	106.5
150	086.0
151	090.6
152	107.1
153	104.4
154	087.9
155	112.9
156	124.5
157	063.9
158	089.0
159	094.9
160	080.3
161	055.7
162	084.4
163	083.9
164	062.2
165	081.6
166	069.7
167	065.0
168	077.3
169	078.3
170	078.8
171	069.5
172	091.5
173	071.2
174	080.6
175	062.1
176	061.9
177	074.9
178	082.4
179	085.8
180	086.0
181	107.1
182	078.9
183	101.9
184	092.5
185	095.3
186	081.8
187	050.5
188	102.5
